SYSINFNO,SYSFACNO,CALENDAR_YEAR,SPECIES_VALUE,ON_HAND_JAN1,STRAYS,SEIZED,BITE_CASES,SURRENDERED,FROM_ANOTHER,FROM_ANOTHER_NOTES,OTHER,OTHER_NOTES,RECLAIMED,ADOPTED,TRANSFERRED,TRANSFERRED_NOTES,TRANSFERRED_OUT_OF_STATE,DIED,EUTHANIZED,MISC,MISC_NOTES,ON_HAND_DEC31,CREATE_DATE,UPDATE_DATE,TRANSOLD,FROM_OUT_OF_STATE
43575,6757,2017,1,25,9,0,0,77,345,"Wythe Co Dog Shelter 600 Atkins Mill Road Wytheville, VA 24382
RCACP 1510 Baldwin Avenue Roanoke, VA 24012
Smyth Co Dog Shelter 287 Fox Valley Road Marion VA 24354
Montgomery Co. Animal Care & Control 480 Cinnabar Rd, Christiansburg, VA  24073
",11,Puppies born to 2 momma dogs pulled while pregnant,0,5,391,"Roanoke SPCA 1340 Baldwin Avenue Roanoke, VA 24012
Augusta Regional SPCA 33 Archery Lane Staunton, VA 24401
New Love Rescue Herndon, VA
BROOD 3445 Seminole Trail Box 248 Charlottesville, VA 22911
VA German Shepherd Rescue Center ville, VA
SPCA of Northern VA Po Box 100220 Arlington, VA 22210
Richmond SPCA 2519 Hermitage Rd Richmond, VA 23220
Animal Welfare Foster Program Po Box 10854 Blacksburg, VA 24062
King George Animal Rescue League Po Box 1003 Dahlgren, VA 22448 
Fairfax City Animal Control 4500 West Ox Road, Fairfax, VA 22033
American Black & Tan Coonhound Rescue 
",52,0,0,0,,20,1/30/18 20:05,2/1/18 11:41,,1
43576,6757,2017,2,2,0,0,0,0,10,,0,,0,1,10,,0,0,0,0,,1,1/30/18 20:05,2/1/18 11:41,,0
43577,6757,2017,3,0,0,0,0,0,2,,0,,0,2,0,,0,0,0,0,,0,1/30/18 20:05,2/1/18 11:41,,0
43578,6757,2017,4,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/30/18 20:05,2/1/18 11:41,,0
43579,6757,2017,5,8,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,8,1/30/18 20:05,2/1/18 11:41,,0
43580,6757,2017,6,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/30/18 20:05,2/1/18 11:41,,0
40670,6757,2016,1,20,6,0,0,175,252,"Wythe Co. Dog Shelter 600 Atkins Mill Road, Wytheville, VA, 24382
RCACP  1510 Baldwin Avenue NE, Roanoke VA 24012.
Galax-Carroll-Grayson Animal Shelter 201 Fair Street Galax, VA 24333
Smyth Co Animal Shelter 287 Fox Valley Rd  Chilhowie, VA 24319
Tazewell County Animal Shelter 3015 Lynn Hollow Road Tazewell, VA
Wytheville Cat Shelter 600 Atkins Mill Road Wytheville, VA 24382
",0,,0,30,344,"Bay Beagle Rescue 3590 Kentucky Ave, Norfolk VA 23502
Roanoke Valley SPCA 1340 Baldwin Ave NE, Roanoke, Virginia 24012
Augusta Regional SPCA 33 Archery Ln  Staunton, VA 24401
Augusta Dog Adoptions 4224 Wakefield Rd. Richmond, VA 23235
HART P.O. Box 7261  Fairfax Station, VA 22039
BROOD 3445 Seminole Trail, Box 248  Charlottesville, VA 22911
League for Animal Protection 603 Poor Farm Rd, Fincastle, Virginia 24090
Mutt Love Rescue PO Box 1005  Fairfax, VA 22038
Blue Ridge Border Collie Rescue 1950 Kirby Road McLean VA 22101
Lost Dog & Cat Foundation PO Box 50037  Fairfax, VA 22205
Richmond SPCA 2519 Hermitage Rd  Richmond, VA 23220
Homeward Trails PO Box 100968 Arlington, VA 22210
Houlagans Rest 10138 D Hull Street Road  Midlothian, Virginia 23112
Green Dog Unleashed Troy, VA
Lab Rescue LRCP Richmond, VA
Save Our Herders Outreach Midlothian, VA 23112 
VA Beach SPCA 3040 Holland Rd Virginia Beach, VA 23453",54,0,0,0,,25,3/2/17 16:06,3/23/17 11:40,,0
40671,6757,2016,2,2,0,0,0,0,20,,0,,0,10,10,,0,0,0,0,,2,3/2/17 16:06,3/23/17 11:40,,0
40672,6757,2016,3,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,3/2/17 16:06,3/23/17 11:40,,0
40673,6757,2016,4,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,3/2/17 16:06,3/23/17 11:40,,0
40674,6757,2016,5,8,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,8,3/2/17 16:06,3/23/17 11:40,,0
40675,6757,2016,6,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,3/2/17 16:06,3/23/17 11:40,,0
46691,6757,2018,2,1,2,0,0,23,5,,0,,0,1,30,,0,0,0,0,,0,1/30/19 18:21,2/4/19 12:20,,0
42182,6759,2017,1,36,9,0,0,12,58,"Amelia County Animal Shelter 16565 Five Forks Road Amelia Court House Virginia 23002
Angels of Assisi 415 Campbell Ave., Roanoke, VA 24016
Chesapeake Animal Services 3807 Cook Boulevard, Chesapeake, VA 23323
Chesterfield County Animal Control 9300 Public Works Rd., Chesterfield, VA 23838
Dinwiddie Animal Control 10903Wheelers Pond Rd., Dinwiddie, VA 23841
Gloucester-Mathews Humane Society PO Box 385 Gloucester, VA 23061
Henrico Animal Protection 10421 Woodman Rd., Glen Allen, VA 23060
Peninsula Regional Animal Shelter 5843 Jefferson Ave., Newport News, VA 23605
Powhatan Animal Shelter 4000 Old Plantation Rd., Powhatan, VA 23139
Richmond Animal Care and Control 1600 Chamberlayne Ave. Richmond, VA 23222
Surry County Animal Control 265 Old Burrough Rd., Surry, VA 23883",0,,0,81,0,,1,0,7,0,,26,1/19/18 15:11,1/24/18 13:52,,0
38765,6759,2016,7,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,9-Feb-17,3/22/17 16:52,,0
42184,6759,2017,3,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/19/18 15:11,1/24/18 13:52,,0
42185,6759,2017,4,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/19/18 15:11,1/24/18 13:52,,0
42186,6759,2017,5,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/19/18 15:11,1/24/18 13:52,,0
42187,6759,2017,6,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/19/18 15:11,1/24/18 13:52,,0
42188,6759,2017,7,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0,1/19/18 15:11,1/24/18 13:52,,0
34111,6759,2014,1,5,8,0,0,10,62,"Chesterfield Animal Control; Prince William  Animal Shelter; Charles City Animal Shelter; Essex County Animal Control; Fluvanna SPCA; BARK; Henrico County Animal Shelter; Goochland Animal Control; Louisa Animal Control; Powhatan Animal Shelter; Heritage Humane Society
VA 23185; Richmond Animal Care and Control; Colonial Heights Shelter; Dinwiddie Animal Control; Sussex County Animal Control; Buckingham Animal Shelter; Brunswick Animal Control; Alleghany Humane Society









",2,Received from out of state facility,0,81,0,,0,0,6,0,,0,3/18/15 19:47,3/19/15 18:36,0,
34533,6759,2015,1,0,27,0,0,10,70,"Richmond Animal Care & Control, Chesterfield Animal Control, Henrico County Animal Control,Powhatan Animal Control, Sussex County Animal Control, Animal Welfare League of Alexandria, Heritage Humane Society, Petersburg Animal Control, Dinwiddie Animal Control, Louisa Animal Control, Greene County Animal Control, Brunswick Animal Control, King George Animal Control, Alleghany Humane Society",1,Transferred from Rocky Mount North Carolina Animal Control,0,93,6,"Gracie's Guardians, Heritage Humane Society, Angels of Assisi",0,0,3,0,,6,2/1/16 20:45,2/1/16 21:24,0,
24522,6759,2012,1,16,13,0,0,3,59,Complete list will be mailed in.  Did not have enough room to type it here.,0,,0,73,2,"430 Waller Mill RD WILLIAMSBURG, VA 23185",0,0,5,0,,11,1/21/13 19:02,1/21/13 19:14,0,
21975,6759,2011,1,81,16,0,0,15,71,WILL SUBMIT VIA MAIL,10,Received from out of state facilities to avoid euthanasia.,0,162,3,"Georgia Canine Rescue and Rehab 234 MacThompson St. Cochran GA 31014
",0,0,12,0,,16,2/7/12 17:21,2/15/12 8:59,0,
27877,6759,2013,1,11,0,0,0,0,78,"C'ville Albemarle SPCA; Henrico County Shelter; Powhatan Shelter;Richmond Animal Care & Control; Petersburg Shelter; Colonial Heights Shelter; Chesterfield County Animal Control;
Hopewell Animal Shelter; Bath Animal Welfare Foundation; BEDFORD COUNTY ANIMAL SHELTER",2,"Hampshire County Animal Control
Rt 1 Box 162B
PAW PAW, West Virginia 25434 - 2 dogs taken as euthanasia rescue",0,81,3,"Heritage Humane Society 430 Waller Mill Road , WILLIAMSBURG, Virginia 23185,",2,0,0,0,,5,1/21/14 20:11,1/21/14 20:39,0,
46291,6759,2018,1,26,4,0,0,16,61,"Amelia County Animal Shelter 16565 Five Forks Ro. Amelia Courthouse, VA 23002
Chesterfield County Animal Services 9300 Public Works Rd. Chesterfield, VA 23238
Colonial Heights Animal Control 301 Charles Dimmock Parkway Colonial Heights, VA 23834
Dinwiddie County Animal Control 10903 Wheelers Pond Rd. Dinwiddie, VA 23841
Gloucester-Mathews Humane Society, Inc. PO Box 385 Gloucester, VA 23061
Henrico County Animal Protection 10421 Woodman Rd. Glen Allen, VA 23060
Hopewell Animal Control 507 Station St. Hopewell, VA 23860
Isle of White Animal Control 13044 Poor House Rd. Windsor, VA 23397
Louisa County Animal Control 17 Sacred Heart Ave. Mineral, VA 23117
Montgomery County Animal Care and Control 480 Cinnabar Rd. Christiansburg, VA 24073
Norfolk SPCA 916 Ballentine BLVD. Norfolk, VA 23504
Nottoway Animal Control 349 Livestock Rd. Blackstone, VA 23824
Petersburg Animal Control 1600 Johnson Rd. Petersburg, VA 23805
Powhatan Animal Control 4000 Old Plantation Rd. Powhatan, VA 23139
Richmond Animal Care and Control 1600 Chamberlayne Ave. Richmond, VA 23222
Shenandoah County Animal Control 268 Landfill Rd. Edinburg, VA 22824
Tazewell County Animal Control 108 East Main St. Tazewell, VA 24651
Virginia Beach Animal Control 341 S. Birdneck Rd. Virginia Beach, VA 23451",0,No other reasons for custody.,0,75,0,No animals were transferred to another Virginia releasing agency.,1,1,6,0,"1 dog escaped from foster home and was found deceased.
",24,1/28/19 18:02,1/29/19 10:29,,0
